登録番号	用途	農薬の種類	農薬の名称	略称	作物名	適用場所	適用病害虫雑草名	使用目的	希釈倍数使用量	散布液量	使用時期	本剤の使用回数	使用方法	くん蒸時間	くん蒸温度	適用土壌	適用地帯名	適用農薬名	混合数	有効成分①を含む農薬の総使用回数	有効成分②を含む農薬の総使用回数	有効成分③を含む農薬の総使用回数	有効成分④を含む農薬の総使用回数	有効成分⑤を含む農薬の総使用回数
21135	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN･DCMU粒剤	ｸｻﾉﾝDX粒剤	住友化学園芸	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	ｽｷﾞﾅ		10～20kg/10a		雑草生育初期	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						3	2回以内	3回以内	3回以内		
21136	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	ﾗｰﾁ粒剤	保土谷ｱｸﾞﾛﾃｯｸ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	一年生雑草		10～15kg/10a		雑草発生前～生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21136	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	ﾗｰﾁ粒剤	保土谷ｱｸﾞﾛﾃｯｸ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	多年生広葉雑草		15～30kg/10a		生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21136	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	ﾗｰﾁ粒剤	保土谷ｱｸﾞﾛﾃｯｸ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	ｽｷﾞﾅ		15～30kg/10a		生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21137	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	GF草退治V粒剤	住友化学園芸	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	一年生雑草		10～15kg/10a		雑草発生前～生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21137	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	GF草退治V粒剤	住友化学園芸	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	多年生広葉雑草		15～30kg/10a		生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21137	除草剤	ﾒﾄﾘﾌﾞｼﾞﾝ･DBN粒剤	GF草退治V粒剤	住友化学園芸	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､鉄道等	ｽｷﾞﾅ		15～30kg/10a		生育初期(草丈20cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21138	除草剤	ｶﾌｪﾝｽﾄﾛｰﾙ･ﾚﾅｼﾙ水和剤	ｳｪｰﾌﾞﾙ顆粒水和剤	ｸﾐｱｲ化学	日本芝		一年生雑草		200～400g/10a	200～300㍑/10a	雑草発生前～発生初期(3葉期まで)(芝生育期)	2回以内	全面土壌散布						2	2回以内	2回以内			
21139	除草剤	ｶﾌｪﾝｽﾄﾛｰﾙ･ﾚﾅｼﾙ水和剤	理研ｳｪｰﾌﾞﾙ顆粒水和剤	理研ｸﾞﾘｰﾝ	日本芝		一年生雑草		0.2～0.4g/㎡	200～300mL/㎡	雑草発生前～発生初期(3葉期まで)(芝生育期)	2回以内	全面土壌散布						2	2回以内	2回以内			
21139	除草剤	ｶﾌｪﾝｽﾄﾛｰﾙ･ﾚﾅｼﾙ水和剤	理研ｳｪｰﾌﾞﾙ顆粒水和剤	理研ｸﾞﾘｰﾝ	日本芝(こうらいしば)		ﾋﾒｸｸﾞ		0.2～0.4g/㎡	200～300mL/㎡	春夏期芝生育期(ﾋﾒｸｸﾞ発生前～発生初期)	2回以内	全面土壌散布						2	2回以内	2回以内			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		ﾆｶﾒｲﾁｭｳ		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		ｲﾈﾂﾄﾑｼ		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		ｺﾌﾞﾉﾒｲｶﾞ		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		いもち病		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		白葉枯病		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21141	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ粒剤	住友化学	稲		もみ枯細菌病		3～4kg/10a		収穫30日前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21142	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ1ｷﾛ粒剤	住友化学	稲		ﾆｶﾒｲﾁｭｳ		1kg/10a		出穂3～4週間前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21142	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ1ｷﾛ粒剤	住友化学	稲		ｺﾌﾞﾉﾒｲｶﾞ		1kg/10a		出穂3～4週間前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21142	殺虫殺菌剤	ｶﾙﾀｯﾌﾟ･ﾌﾟﾛﾍﾞﾅｿﾞｰﾙ粒剤	STﾊﾟﾀﾞﾝｵﾘｾﾞﾒｰﾄ1ｷﾛ粒剤	住友化学	稲		いもち病		1kg/10a		出穂3～4週間前まで	2回以内	散布						2	6回以内(種もみ浸漬は1回以内､床土への混和､育苗箱への処理及び側条施用は合計1回以内)	2回以内(移植時までの処理は1回以内）			
21143	除草剤	ｶﾙﾌﾞﾁﾚｰﾄ･DBN粒剤	ｼﾀｶﾞﾘﾝD	ｴｽﾃﾞｨｰｴｽ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､のり面､鉄道等	一年生雑草及び多年生広葉雑草		10～20kg/10a		生育期(草丈30cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21143	除草剤	ｶﾙﾌﾞﾁﾚｰﾄ･DBN粒剤	ｼﾀｶﾞﾘﾝD	ｴｽﾃﾞｨｰｴｽ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､のり面､鉄道等	ｽｷﾞﾅ		10～20kg/10a		生育期(草丈30cm以下)	2回以内	植栽地を除く樹木等の周辺地に全面土壌散布						2	2回以内	3回以内			
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	きく		褐斑病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	きく		黒斑病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	ばら		黒星病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	ばら		うどんこ病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	ゆり		葉枯病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21144	殺菌剤	ﾁｵﾌｧﾈｰﾄﾒﾁﾙ水和剤	ﾄｯﾌﾟｼﾞﾝMｽﾌﾟﾚｰ	日本曹達	ｽﾄｯｸ		菌核病		原液		発生初期	5回以内	希釈せずそのまま散布する						1	5回以内				
21145	植物成長調整剤	ｷﾉｷｻﾘﾝ系･MEP水和剤	ｼﾞｮﾝｶﾗｰﾌﾟﾛ	ｶﾈｼｮｳ	りんご			摘葉	500～1500倍	200～700㍑/10a	収穫30～50日前	1回	散布						2	1回	3回以内			
21146	除草剤	MCPP液剤	ﾆｭｰﾌｧﾑMCPP-AL	ﾆｭｰﾌｧﾑ	日本芝(こうらいしば)	-	一年生広葉雑草		100～200mL/㎡(原液散布)		雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21146	除草剤	MCPP液剤	ﾆｭｰﾌｧﾑMCPP-AL	ﾆｭｰﾌｧﾑ	西洋芝(ｹﾝﾀｯｷｰﾌﾞﾙｰｸﾞﾗｽ)	-	一年生広葉雑草		150～200mL/㎡(原液散布)		春夏期雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21146	除草剤	MCPP液剤	ﾆｭｰﾌｧﾑMCPP-AL	ﾆｭｰﾌｧﾑ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､のり面等	ｽｷﾞﾅ		75～200mL/㎡(原液散布)		雑草生育期(草丈30cm以下)	3回以内	植栽地を除く樹木等の周辺地に雑草茎葉散布						1	3回以内				
21147	除草剤	MCPP液剤	MCPP-AL	保土谷ｱｸﾞﾛﾃｯｸ	日本芝(こうらいしば)	-	一年生広葉雑草		100～200mL/㎡(原液散布)		雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21147	除草剤	MCPP液剤	MCPP-AL	保土谷ｱｸﾞﾛﾃｯｸ	西洋芝(ｹﾝﾀｯｷｰﾌﾞﾙｰｸﾞﾗｽ)	-	一年生広葉雑草		150～200mL/㎡(原液散布)		春夏期雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21147	除草剤	MCPP液剤	MCPP-AL	保土谷ｱｸﾞﾛﾃｯｸ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､のり面等	ｽｷﾞﾅ		75～200mL/㎡(原液散布)		雑草生育期(草丈30cm以下)	3回以内	植栽地を除く樹木等の周辺地に雑草茎葉散布						1	3回以内				
21148	除草剤	MCPP液剤	ｼﾊﾞｷｰﾌﾟAL	ﾚｲﾝﾎﾞｰ	日本芝(こうらいしば)	-	一年生広葉雑草		100～200mL/㎡(原液散布)		雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21148	除草剤	MCPP液剤	ｼﾊﾞｷｰﾌﾟAL	ﾚｲﾝﾎﾞｰ	西洋芝(ｹﾝﾀｯｷｰﾌﾞﾙｰｸﾞﾗｽ)	-	一年生広葉雑草		150～200mL/㎡(原液散布)		春夏期雑草生育期	3回以内	雑草茎葉散布						1	3回以内				
21148	除草剤	MCPP液剤	ｼﾊﾞｷｰﾌﾟAL	ﾚｲﾝﾎﾞｰ	樹木等	公園､庭園､堤とう､駐車場､道路､運動場､宅地､のり面等	ｽｷﾞﾅ		75～200mL/㎡(原液散布)		雑草生育期(草丈30cm以下)	3回以内	植栽地を除く樹木等の周辺地に雑草茎葉散布						1	3回以内				
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		水田一年生雑草		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾏﾂﾊﾞｲ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾎﾀﾙｲ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｳﾘｶﾜ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾐｽﾞｶﾞﾔﾂﾘ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾋﾙﾑｼﾛ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｵﾓﾀﾞｶ(北陸を除く)		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｸﾛｸﾞﾜｲ(北陸を除く)		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｾﾘ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｱｵﾐﾄﾞﾛ･藻類による表層はく離(関東･東山･東海を除く)		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後1日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	北陸､近畿･中国･四国の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		水田一年生雑草		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾏﾂﾊﾞｲ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾎﾀﾙｲ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｳﾘｶﾜ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾐｽﾞｶﾞﾔﾂﾘ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ﾋﾙﾑｼﾛ		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｵﾓﾀﾞｶ(北陸を除く)		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
21153	除草剤	ｵｷｻｼﾞｸﾛﾒﾎﾝ･ｸﾛﾒﾌﾟﾛｯﾌﾟ･ﾋﾟﾘﾐﾉﾊﾞｯｸﾒﾁﾙ･ﾍﾞﾝｽﾙﾌﾛﾝﾒﾁﾙ剤	ﾊﾟｯﾄﾌﾙｴｰｽLｼﾞｬﾝﾎﾞ	ｸﾐｱｲ化学	移植水稲		ｸﾛｸﾞﾜｲ(北陸を除く)		小包装(ﾊﾟｯｸ)10個(250g)/10a		移植後3日～ﾉﾋﾞｴ2.5葉期 但し､移植後30日まで	1回	水田に小包装(ﾊﾟｯｸ)のまま投げ入れる｡			砂壌土～埴土	関東･東山･東海､九州の普通期及び早期栽培地帯		4	2回以内	2回以内	2回以内	2回以内	
